Genre,Author,Title,Year
Poetry,Paisley Rekdal,Nightingale,2019
Poetry,Rasiqra Revulva,Cephalography 2.0,2020
Poetry,Barbara Jane Reyes,Letters to a Young Brown Girl,2020
Poetry,Kimberly Reyes,Running to Stand Still,2019
Poetry,Alberto Ríos,Not Go Away Is My Name,2020
Poetry,Valencia Robin,Ridiculous Light,2019
Poetry,Esteban Rodríguez,Dusk & Dust,2019
Poetry,Fariha Róisín,How to Cure a Ghost,2019
Poetry,Alison C. Rollins,Library of Small Catastrophes,2019
Poetry,Lee Ann Roripaugh,Tsunami vs the Fukishima 50,2019
Poetry,Raquel Salas Rivera,Lo Terciario/The Tertiary,2018
Poetry,Yesika Salgado,Hermosa,2019
Poetry,Natalie Scenters-Zapico,Lima :: Limón,2019
Poetry,Jason Schneiderman,Hold Me Tight,2020
Poetry,Chet'la Sebree,Field Study,2021
Poetry,Yolanda Segura,Persona/Person,2019
Poetry,Vijay Seshadri,"That Was Now, This is Then",2020
Poetry,Prageeta Sharma,Grief Sequence,2019
Poetry,Jaye Simpson,It Was Never Going to Be Okay,2021
Poetry,Leanne Betasamosake Simpson,This Accident of Being Lost: Songs and Stories,2017
Poetry,R.H. Sin,Empty Bottles Full of Stories,2019
Poetry,R.H. Sin,She Fits Inside These Words,2021
Poetry,Jake Skeets,Eyes Bottle Dark With a Mouthful of Flowers,2019
Poetry,Aaron Smith,The Book of Daniel,2019
Poetry,Carmen Giménez Smith,Be Recorder,2019
Poetry,Charles C. Smith,Searching for Eastman,2021
Poetry,Clint Smith,Counting Descent,2016
Poetry,Danez Smith,Don’t Call Us Dead,2017
Poetry,Danez Smith,Homie,2020
Poetry,Tracy K. Smith,Wade in the Water: Poems,2019
Poetry,Tracy K. Smith,Eternity: Selected Poems,2019
Poetry,Pamela Sneed,Funeral Diva,2020
Poetry,Monica Sok,A Nail The Evening Hangs On,2020
Poetry,Moheb Soliman,Homes,2021
Poetry,Analicia Sotelo,Virgin,2018
Poetry,John Elizabeth Stintzi,Junebat,2020
Poetry,Adrienne Su,Peach State,2021
Poetry,Virgil Suarez,The Painted Bunting’s Last Molt,2020
Poetry,Emily Sun,Vociferate,2021
Poetry,Chad Sweeney,Little Million Doors: An Elegy,2019
Poetry,Arthur Sze,Sight Lines,2019
Poetry,Arthur Sze,The Glass Constellation,2021
Poetry,Sandra T.,The Sun Weakens Beneath the Skin,2019
Poetry,Margo Tamez,Father / Genocide,2021
Poetry,Malcolm Tariq,Heed the Hollow,2019
Poetry,Kai Cheng Thom,A Place Called No Homeland,2017
Poetry,Vincent Toro,Tertulia,2020
Poetry,Mónica de la Torre,The Happy End/All Welcome,2017
Poetry,Marie Tozier,Open the Dark,2020
Poetry,Natasha Trethewey,Monument: Poems New and Selected,2018
Poetry,Max Wolf Valerio,The Criminal: The Invisibility of Parallel Forces,2020
Poetry,Johanny Vázquez Paz,I Offer My Heart as a Target / Ofrezco Mi Corazón Como Una Diana,2019
Poetry,Katherena Vermette,River Woman,2018
Poetry,Jillian Weise,Cyborg Detective,2019
Poetry,Wrath James White,If You Died Tomorrow I Would Eat Your Corpse,2018
Poetry,James Monroe Whitfield (1822-1871),America and Other Poems,2021
Poetry,Albery Allson Whitman (1851-1901),"Not a Man, and Yet a Man",2021
Poetry,Renaada Williams,Becoming,2020
Poetry,Keith S. Wilson,Fieldnotes on Ordinary Love,2019
Poetry,Kathi Wolfe,Love and Kumquats,2019
Poetry,Cyril Wong,Infinity Diary,2020
Poetry,Yanyi,The Year of Blue Water,2019
Poetry,Felicia Zamora,Body of Render,2020
Poetry,Jenny Zhang,My Baby First Birthday,2020
Graphic,Kateri Akiwenzie-Damm,"et. al, This Place: 150 Years Retold",2019
Graphic,Ancco,Bad Friends,2018
Graphic,Ancco,Nineteen,2020
Graphic,Iasmin Omar Ata,Mis,2017
Graphic,Rodney Barnes and Selina Espiritu,Quincredible v. 1: The Quest to Be the Best,2019
Graphic,Alison Bechdel,The Secret to Superhuman Strength,2021
Graphic,Be Gay,"Do Comics, edited by Matt Bors, Matt Lubchansky, Sarah Mirk, Eleri Harris",2020
Graphic,Terry Blas,"Molly Muldoon, Matthew Seely, Dead Weight: Murder at Camp Bloom",2018
Graphic,Archie Bongiovanni,Grease Bats,2019
Graphic,Remy Boydell and Michelle Perez,The Pervert,2018
Graphic,Thi Bui,The Best We Could Do: An Illustrated Memoir,2017
Graphic,Edgar Camacho,Onion Skin,2021
Graphic,Reid Chancellor,Hardcore Anxiety: A Graphic Guide to Punk Rock and Mental Health,2019
Graphic,Ezra Claytan Daniels and Ben Passmore,BTTM FDRS,2019
Graphic,Eleanor Crewes,The Times I Knew I Was Gay,2020
Graphic,Julie Daches,"Invisible Differences: A Story of Asperger's, Adulting, and Living a Life in Full Color",2020
Graphic,Yehuda and Maya Devir,One of Those Days,2020
Graphic,Marcelo D’Salete,Angola Janga: Kingdom of Runaway Slaves,2019
Graphic,Gaby Dunn and Claire Roe,Bury the Lede,2019
Graphic,Élodie Durand,Parenthesis,2021
Graphic,Inés Estrada,Alienation,2019
Graphic,Huda Fahmy,That Can Be Arranged: A Muslim Love Story,2020
Graphic,Tim Fielder,Infinitum: An Afrofuturist Tale,2021
Graphic,Ebony Flowers,Hot Comb,2019
Graphic,Ellen Forney,Rock Steady: Brilliant Advice From My Bipolar Life,2018
Graphic,Tee Franklin,Bingo Love,2017
Graphic,Keum Suk Gendry-Kim,Grass,2019
Graphic,Keum Suk Gendry-Kim,The Waiting,2021
Graphic,Malaka Gharib,I Was Their American Dream,2019
Graphic,Hiromi Goto and Ann Xu,Shadow Life,2021
Graphic,Rumi Hara,Nori,2020
Graphic,Gilbert Hernández,Maria M.,2019
Graphic,Nalo Hopkinson and Dominike Stanton,House of Whispers v. 1,2019
Graphic,Tina Horn et al.,Sfsx,2020
Graphic,Blair Imani,Making Our Way Home: The Great Migration and the Black American Dream,2020
Graphic,Mira Jacob,Good Talk: A Memoir in Conversations,2019
Graphic,N. K. Jemisin and Jamal Campbell,Far Sector,2021
Graphic,John Jennings and Damian Duffy [Octavia Butler],Kindred: A Graphic Novel Adaptation,2017
Graphic,John Jennings and Damian Duffy [Octavia Butler],Parable of the Sower: A Graphic Novel Adaptation,2020
Graphic,Elnathan John and Àlàbá Ònájìn,On Ajayi Crowther Street,2020
Graphic,R. Kikuo Johnson,No One Else,2021
Graphic,Anne Mette Kærulf Lorentzen,When I Came Out,2020
Graphic,Julia Kaye,My Life in Transition: A Super Late Bloomer Collection,2021
Graphic,Mikki Kendall and A. D’Amico,"Amazons, Abolitionists, and Activists: A Graphic History of Women's Fight for Their Rights",2019
Graphic,Maia Kobabe,Gender Queer: A Memoir,2019
Graphic,Lee Lai,Stone Fruit,2021
Graphic,Elizabeth LaPensée and Weshoyot Alvitre,"Eds., Deer Woman: An Anthology",2017
Graphic,Kat Leyh,Thirsty Mermaids,2021
Graphic,MariNaomi,I Thought You Hated Me,2016
Graphic,Marjorie M. Liu and Sana Takeda,Monstress,2016
Graphic,Zuo Ma,Night Bus,2021
Graphic,Elisa Macellari,Papaya Salad,2020
Graphic,Carmen Maria Machado,"illustrated by Dani, The Low, Low Woods",2020
Graphic,Corina Mapa,"Duran Duran, Imelda Marcos, and Me",2017
Graphic,Ashley Molesso and Chessie Needham,The Gay Agenda: A Modern Queer History & Handbook,2020
Graphic,Mannie Murphy,I Never Promised You a Rose Garden,2021
Graphic,Meichi Ng,Barely Functional Adult: It’ll All Make Sense Eventually,2020
Graphic,,Noir is the New Black: Noir Stories from Black Creators,2021
Graphic,Nnedi Okorafor,"Tana Ford, and James Devlin, LaGuardia",2019
Graphic,Steve Orlando and Phillip Kennedy Johnson,Kill a Man,2020
Graphic,Steve Orlando and Francesco Mobili,Curse of the Man-Thing,2021
Graphic,Tommi Parrish,The Lie and How We Told It,2018
Graphic,Cole Pauls,Dakwäkãda Warriors,2019
Graphic,Weng Pixin,Sweet Time,2020
Graphic,Gabby Rivera and Joe Quinones,America v. 1,2017
Graphic,Gabby Rivera and Joe Quinones,America v. 2,2018
Graphic,Syan Rose,Our Work Is Everywhere: An Illustrated Oral History of Queer and Trans Resistance,2021
Graphic,Mohammad Sabaaneh,Power Born of Dreams: My Story is Palestine,2021
Graphic,Samuel Sattin and Jen Hickman,Bezkamp,2019
Graphic,Sarah Winifred Searle (as S.W. Searle),Patience & Esther,2020
Graphic,Bishakh Som,Apsara Engine,2020
Graphic,Bishakh Som,Spellbound: A Graphic Memoir,2020
Graphic,Frank “Big Black” Smith,"Jared Reinmuth, and Améziane, Big Black: Stand at Attica",2020
Graphic,Jeremey Sorese,The Short While,2021
Graphic,Christian Stabler,"Sonia Paoloni, Thibault Balahy, Redbone: The True Story of a Native American Rock Band",2020
Graphic,Jonny Sun,Everyone's a Aliebn When Ur a Aliebn Too,2017
Graphic,Noelle Stevenson,The Fire Never Goes Out: A Memoir in Pictures,2020
Graphic,Budjette Tan and Kajo Badisimo,Trese: Murder on Balete Drive,2020
Graphic,Budjette Tan and Kajo Badisimo,Trese: Unreported Murders,2021
Graphic,Budjette Tan and Kajo Badisimo,Trese: Mass Murders,2021
Graphic,Jim Terry,"Come Home, Indio: A Memoir",2020
Graphic,Manjit Thapp,Feelings: A Story in Seasons,2021
Graphic,Kimiko Tobimatsu,Kimiko Does Cancer: A Graphic Memoir,2020
Graphic,Ngozi Ukazu,"Check, Please! Book 1: # Hockey",2018
Graphic,Ngozi Ukazu,"Check, Please! Book 2: Sticks & Scones",2020
Graphic,Carly Usdin and Noah Hayes,The Avant-Guards v. 1,2019
Graphic,Tian Veasna,Year of the Rabbit,2019
Graphic,Magdalene Visaggio and Claudia Aguirre,Lost on Planet Earth,2021
Graphic,Magdalene Visaggio and Jason Smith,Vagrant Queen,2019
Graphic,Magdalene Visaggio and Eva Cabrera,Kim & Kim v.1,2016
Graphic,Magdalene Visaggio and Eva Cabrera,Kim & Kim v.2,2017
Graphic,Magdalene Visaggio and Eva Cabrera,Kim & Kim v.3,2018
Graphic,David F. Walker and Marcus Kwame Anderson,The Black Panther Party: A Graphic Novel History,2021
Graphic,David Walker and Chuck Brown,Bitter Root v. 1,2019
Graphic,Suzanne Walker and Wendy Xu,Mooncakes,2019
Graphic,Georgia Webber,Dumb,2018
Graphic,Ron Wimberley,Black History in Its Own Words,2017
Graphic,Ron Wimberley,Prince of Cats,2019
Graphic,Ron Wimberley,Laab #0: Dark Matter,2019
Graphic,Stephanie Williams,Living Heroes,
Graphic,Teresa Wong,Dear Scarlet: The Story of My Postpartum Depression,2019
Graphic,Kelsey Wroten,Cannonball,2019
Graphic,Belle Yang,Forget Sorrow: An Ancestral Tale,2011
Graphic,Sophie Yanow,The Contradictions,2020
Graphic,Iolanda Zanfardino,Midnight Radio,2019
Graphic,Lun Zhang,"Adrien Gombeaud, and Améziane, Tiananmen 1989",2020
Plays,Elaine Ávila,Fado: The Saddest Music in the World,2021
Plays,Sherwyn Besson,With Slight Pepper,2018
Plays,Gurpreet Kaur Bhatti,Challengers of the Sea,2018
Plays,Mashuq Mushtaq Deen,Draw the Circle,2108
Plays,Larissa Fasthorse,The Thanksgiving Play / What Would Crazy Horse Do?,2021
Plays,Philip Kan Gotanda,"Sisters Matsumoto, LA Theatre Works full cast audio",2019
Plays,Danai Gurira,Familiar,2019
Plays,Joy Harjo with Priscilla Page,"Wings of Night Sky, Wings of Morning Light",2019
Plays,Aleshea Harris,Is God Is / What to Send Up When It Goes Down,2021
Plays,Quiara Alegría Hudes,Miss You Like Hell,2018
Plays,Anosh Irani,The Men in White,2019
Plays,Branden Jacobs-Jenkins,Appropriate/An Octoroon: Plays,2019
Plays,Branden Jacobs-Jenkins,Gloria,2020
Plays,Branden Jacobs-Jenkins,Everybody,2022
Plays,Natalie Y. Moore,The Billboard,2022
Plays,Hikeda Noda,One Green Bottle,2018
Plays,Lynn Nottage,Sweat,2017
Plays,Lynn Nottage,Mlima’s Tale,2021
Plays,Paul Power,Crippled,2021
Plays,Claudia Rankine,The White Card,2019
Plays,Suzan-Lori Parks,Topdog/Underdog,2002
Plays,Suzan-Lori Parks,Father Comes Home From the Wars,2015
Plays,Suzan-Lori Parks,The Book of Grace,2016
Plays,Suzan-Lori Parks,White Noise,2022
Plays,Ishmael Reed,Life Among the Aryans,2021
Plays,Mike Shepard,We Taking Over,2021
Plays,Jillian Walker,Skinfolk: An American Show,2021
Plays,Lauren Yee,Cambodian Rock Band,2021
Biography/Memoir,Katrina M. Adams,"Own the Arena: Getting Ahead, Making a Difference, and Succeeding as the Only One",2021
Biography/Memoir,Remi Adeleke,"Transformed: A Navy Seal's Unlikely Journey from the Throne of Africa, to the Streets of the Bronx, to Defying All Odds",2019
Biography/Memoir,Malaika Adero,Vice President Kamala Harris: Her Path to the White House,2021
Biography/Memoir,David Adjmi,Lot Six,2020
Biography/Memoir,Esther Ahmad,Defying Jihad: The Dramatic True Story of a Woman Who Volunteered to Kill Infidels--and Then Faced Death for Becoming One,2019
Biography/Memoir,Kazim Ali,"Northern Light: Power, Land, and the Memory of Water",2021
Biography/Memoir,Rahaman Ali,"My Brother, Muhammad Ali",2020
Biography/Memoir,Amani Al-Khatahtbeh,Muslim Girl: A Coming of Age Story,2016
Biography/Memoir,Kendra Allen,When You Learn the Alphabet,2019
Biography/Memoir,Kendra Allen,Fruit Punch: A Memoir,2022
Biography/Memoir,Ahmed Altan,I Will Never See the World Again: The Memoir of an Imprisoned Writer,2019
Biography/Memoir,Helena Andrews-Dyer and R. Eric Thomas,Reclaiming Her Time: The Power of Maxine Waters,2020
Biography/Memoir,Carmelo Anthony,Where Tomorrows Aren’t Promised: A Memoir of Survival and Hope,2021
Biography/Memoir,Steve Aoki,Blue: The Color of Noise,2019
Biography/Memoir,Michael Arceneaux,"I Can't Date Jesus: Love, Sex, Family, Race, and Other Reasons I've Put My Faith in Beyoncé",2018
Biography/Memoir,Michael Arceneaux,I Don’t Want to Die Poor: Essays,2020
Biography/Memoir,Reza Aslan,Baskerville,
Biography/Memoir,Nefertiti Austin,"Motherhood So White: A Memoir of Race, Gender, and Parenting in America",2019
Biography/Memoir,Gilbert Baker,Rainbow Warrior: My Life in Color,2019
Biography/Memoir,Brian Banks,"What Set Me Free: A True Story of Wrongful Conviction, a Dream Deferred, and a Man Redeemed",2019
Biography/Memoir,Charles Barber,Citizen Outlaw: One Man's Journey from Gangleader to Peacekeeper,2019
Biography/Memoir,Cinelle Barnes,Monsoon Mansion,2018
Biography/Memoir,Cinelle Barnes,Malaya: Essays on Freedom,2019
Biography/Memoir,Yousef Bashir,The Words of My Father: Love and Pain in Palestinei,2018
Biography/Memoir,Krys Malcolm Belc,The Natural Mother of the Child: A Memoir of Nonbinary Parenthood,2021
Biography/Memoir,Billy-Ray Belcourt,A History of My Brief Body,2020
Biography/Memoir,Brian Belovitch,Trans Figured: My Journey from Boy to Girl to Woman to Man,2018
Biography/Memoir,Michael Bennett,Things That Make White People Uncomfortable,2018
Biography/Memoir,Alex Bertie,Trans Mission: My Quest to a Beard,2017
Biography/Memoir,Anuradha Bhagwati,Unbecoming: A Memoir of Disobedience,2019
Biography/Memoir,Dustin Lance Black,Mama’s Boy: A Story from Our Americas,2019
Biography/Memoir,Paige Bowers and David Montague,"Overnight Code: The Life of Raye Montague, the Woman Who Revolutionized Naval Engineering",2021
Biography/Memoir,Jennifer Finney Boylan,Good Boy: My Life in Seven Dogs,2020
Biography/Memoir,John Paul Brammer,Hola Papi: How to Come Out in a Walmart Parking Lot and Other Life Lessons,2021
Biography/Memoir,Elizabeth Miki Brina,"Speak, Okinawa: A Memoir",2021
Biography/Memoir,Sarah M. Broom,The Yellow House,2019
Biography/Memoir,Brian Broome,Punch Me Up to the Gods: A Memoir,2021
Biography/Memoir,Karamo Brown,"Karamo: My Story of Embracing Purpose, Healing, and Hope",2019
Biography/Memoir,Keah Brown,"The Pretty One: On Life, Pop Culture, Disability, and Other Reasons to Fall in Love with Me",2019
Biography/Memoir,Kelly Williams Brown,Easy Crafts for the Insane: A Mostly Funny Memoir of Mental Illness and Making Things,2021
Biography/Memoir,Tabitha Brown,Feeding the Soul,2021
Biography/Memoir,Cyntoia Brown-Long,Free Cyntoia: My Search for Redemption in the American Prison System,2019
Biography/Memoir,Shane Burcaw,Strangers Assume My Girlfriend is My Nurse,2019
Biography/Memoir,Ursula Burns,Where You Are Is Not Who You Are: A Memoir,2021
Biography/Memoir,Chasten Buttigieg,I Have Something to Tell You: A Memoir,2020
Biography/Memoir,Peter Buttigieg,Shortest Way Home: One Mayor's Challenge and a Model for America's Future,2019
Biography/Memoir,Nicole Byer,"#veryfat #verybrave: The Fat Girl's Guide to Being #brave and Not a Dejected, Melancholy, Down-In-The-Dumps Weeping Fat Girl in a Bikini",2020
Biography/Memoir,Ilia Calderón,My Time to Speak: Reclaiming Ancestry and Confronting Race,2020
Biography/Memoir,Rod Carew,One Tough Out: Fighting Off Life’s Curveballs,2020
Biography/Memoir,P. Carl,Becoming a Man: The Story of a Transition,2020
Biography/Memoir,Lorene Cary,Ladysitting: My Year with Nana at the End of Her Century,2019
Biography/Memoir,Ma-Nee Chacaby,A Two-Spirit Journey: The Autobiography of a Lesbian Ojibwa-Cree Elder,2016
Biography/Memoir,David Chang,Eat a Peach: A Memoir,2020
Biography/Memoir,Sophia Chang,The Baddest Bitch in the Room: A Memoir,2020
Biography/Memoir,Alexander Chee,How to Write an Autobiographical Novel: Essays,2018
Biography/Memoir,Catherine Cho,Inferno: A Memoir of Motherhood and Madness,2020
Biography/Memoir,Kat Chow,Seeing Ghosts: A Memoir,2021
Biography/Memoir,Nicole Chung,All You Can Ever Know,2018
Biography/Memoir,Tena Clark,Southern Discomfort: A Memoir,2018
Biography/Memoir,Leslie Cohen,"The Audacity of a Kiss: Love, Art, and Liberation",2021
Biography/Memoir,Soyica Diggs Colbert,Radical Vision: A Biography of Lorraine Hansberry,2021
Biography/Memoir,James Conner,"Fear Is a Choice: Tackling Life's Challenges with Dignity, Faith, and Determination",2020
Biography/Memoir,Jennifer Cook (as Jennifer Cook O’Toole),Autism in Heels: The Untold Story of a Female Life on the Spectrum,2018
Biography/Memoir,Don Cox,Just Another Nigger: My Life in the Black Panther Party,2019
Biography/Memoir,Jennine Capó Crucet,My Time Among the Whites: Notes from an Unfinished Education,2019
Biography/Memoir,Robyn Crawford,A Song for You: My Life with Whitney Houston,2019
Biography/Memoir,Ben Crump,Open Season: Legalized Genocide of Colored People,2019
Biography/Memoir,Alan Cumming,Baggage: Tales from a Fully Packed Life,2021
Biography/Memoir,Elijah Cummings,We’re Better Than This: My Fight for the Future of Our Democracy,2020
Biography/Memoir,Laura Kate Dale,Uncomfortable Labels: My Life as a Gay Autistic Trans Woman,2019
Biography/Memoir,Kavita Das,Poignant Song: The Life and Music of Lakshmi Shankar,2018
Biography/Memoir,Tommy Davidson,Living in Color: What’s Funny About Me,2020
Biography/Memoir,Bridgett M. Davis,The World According to Fannie Davis: My Mother's Life in the Detroit Numbers,2019
Biography/Memoir,Daniel R. Day,"with Mikael Awake, Dapper Dan: Made in Harlem",2019
Biography/Memoir,Sopan Deb,Missed Translations: Meeting the Immigrant Parents Who Raised Me,2020
Biography/Memoir,Ada Deer,Making a Difference: My Fight for Native Rights and Social Justice,2019
Biography/Memoir,Eric Dickerson,Watch My Smoke: The Eric Dickerson Story,2022
Biography/Memoir,Jaquira Díaz,Ordinary Girls,2019
Biography/Memoir,Siddharth Dube,An Indefinite Sentence: A Personal History of Outlawed Love and Sex,2019
Biography/Memoir,Tammy Duckworth,Every Day is a Gift,2021
Biography/Memoir,Cyrus Grace Dunham,A Year Without a Name: A Memoir,2019
Biography/Memoir,Michelle Duster,Ida B. the Queen: The Extraordinary Life and Legacy of Ida B. Wells,2021
Biography/Memoir,Sunil Dutta,"Stealing Green Mangoes: Two Brothers, Two Fates, One Indian Childhood",2019
Biography/Memoir,Michael Eric Dyson,Jay-Z: Made in America,2019
Biography/Memoir,David Egan,More Alike Than Different: My Life with Down Syndrome,2020
Biography/Memoir,Akwaeke Emezi,Dear Senthuran: A Black Spirit Memoir,2021
Biography/Memoir,Cameron Esposito,Save Yourself: A Memoir,2020
Biography/Memoir,Melissa Febos,Girlhood,2021
Biography/Memoir,Joshua M. Ferguson,"Me, Myself, They: Life Beyond The Binary",2019
Biography/Memoir,Brandon P. Fleming,Miseducated: A Memoir,2021
Biography/Memoir,Jory Fleming,How to Be Human: An Autistic Man’s Guide to Life,2021
Biography/Memoir,Esther Safran Foer,I Want You to Know We're Still Here: A Post-Holocaust Memoir,2020
Biography/Memoir,Ashley C. Ford,Somebody’s Daughter,
Biography/Memoir,Jamie Foxx,Act Like You Got Some Sense,2021
Biography/Memoir,Tan France,Naturally Tan: A Memoir,2019
Biography/Memoir,Sybrina Fulton,Rest in Power: The Enduring Life of Trayvon Martin,2018
Biography/Memoir,Mason Funk,The Book of Pride: LGBTQ Heroes Who Changed the World,2019
Biography/Memoir,Tulsi Gabbard,Is Today the Day?,2019
Biography/Memoir,Eric Gansworth,Apple: Skin to the Core,2020
Biography/Memoir,Rodrigo Garcia,A Farewell to Gabo and Mercedes: A Son’s Memoir,2021
Biography/Memoir,Akbar Gbajabiamila,Everyone Can Be a Ninja: Find Your Inner Warrior and Achieve Your Dreams,2019
Biography/Memoir,Danielle Geller,Dog Flowers: A Memoir,2021
Biography/Memoir,Casey Gerald,There Will Be No Miracles Here: A Memoir,2018
Biography/Memoir,Haben Girma,Haben: The Deafblind Woman Who Conquered Harvard Law,2019
Biography/Memoir,John Glynn,Out East: Memoir of a Montauk Summer,2019
Biography/Memoir,Marcos Gonsalez,Pedro's Theory: Reimagining the Promised Land,2021
Biography/Memoir,Reyna Grande,A Dream Called Home,2018
Biography/Memoir,Nikki Grimes,Ordinary Hazards: A Memoir,2019
Biography/Memoir,Jean Guerrero,Crux: A Cross-Border Memoir,2018
Biography/Memoir,Myriam Gurba,Mean,2017
Biography/Memoir,Samra Habib,We Have Always Been Here: A Queer Muslim Memoir,2019
